,ITALY_N,SOUTH KOREA_N,LATVIA_N,LITHUANIA_N,POLAND_N,ROMANIA_N,UKRAINE_N,CZECH REPUBLIC_N,ESTONIA_N,BELGIUM_N,CHINA_N,INDIA_N,date
721,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2017-02-09
722,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2017-02-10
723,1.0,0.0,0.0,0.0,4.0,1.0,14.0,0.0,4.0,0.0,3.0,0.0,2017-02-11
724,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2017-02-12
725,0.0,0.0,1.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,2017-02-13
726,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2017-02-14
727,0.0,1.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-02-15
728,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2017-02-16
729,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,0.0,1.0,2017-02-17
730,0.0,0.0,0.0,0.0,7.0,0.0,10.0,1.0,6.0,0.0,0.0,0.0,2017-02-18
731,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,2017-02-19
732,0.0,0.0,1.0,3.0,19.0,0.0,23.0,1.0,0.0,5.0,0.0,0.0,2017-02-20
733,3.0,0.0,4.0,13.0,16.0,0.0,34.0,0.0,1.0,9.0,0.0,0.0,2017-02-21
734,6.0,0.0,3.0,9.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,2.0,2017-02-22
735,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2017-02-23
736,4.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2017-02-24
737,1.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,7.0,3.0,0.0,0.0,2017-02-25
738,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2017-02-26
739,0.0,1.0,0.0,2.0,3.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,2017-02-27
740,0.0,0.0,4.0,1.0,3.0,0.0,10.0,0.0,0.0,2.0,2.0,0.0,2017-02-28
741,0.0,0.0,2.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2017-03-01
742,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,2017-03-02
743,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2017-03-03
744,0.0,0.0,1.0,6.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2017-03-04
745,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-05
746,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2017-03-06
747,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2017-03-07
748,0.0,0.0,1.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2017-03-08
749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2017-03-09
750,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,2017-03-10
751,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2017-03-11
752,7.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-03-12
753,4.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2017-03-13
754,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-03-14
755,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,3.0,0.0,1.0,1.0,2017-03-15
756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2017-03-16
757,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2017-03-17
758,3.0,1.0,3.0,7.0,1.0,0.0,28.0,0.0,6.0,0.0,0.0,0.0,2017-03-18
759,0.0,2.0,2.0,2.0,0.0,0.0,33.0,0.0,8.0,1.0,1.0,0.0,2017-03-19
760,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2017-03-20
761,0.0,1.0,5.0,6.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2017-03-21
762,3.0,2.0,6.0,6.0,1.0,0.0,14.0,0.0,6.0,0.0,0.0,0.0,2017-03-22
763,1.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,5.0,0.0,3.0,0.0,2017-03-23
764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2017-03-24
765,3.0,0.0,0.0,0.0,5.0,0.0,21.0,0.0,6.0,2.0,2.0,1.0,2017-03-25
766,1.0,1.0,3.0,3.0,1.0,0.0,12.0,0.0,3.0,0.0,2.0,0.0,2017-03-26
767,1.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,2.0,0.0,2.0,1.0,2017-03-27
768,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,2017-03-28
769,4.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2017-03-29
770,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-30
771,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2017-03-31
772,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2017-04-01
773,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2017-04-02
774,2.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,2017-04-03
775,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2017-04-04
776,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,2017-04-05
777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2017-04-06
778,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-04-07
779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2017-04-08
780,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-09
781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2017-04-10
782,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-04-11
783,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2017-04-12
784,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2017-04-13
785,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2017-04-14
786,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,2017-04-15
787,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2017-04-16
788,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2017-04-17
789,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2017-04-18
790,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2017-04-19
791,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2017-04-20
792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2017-04-21
793,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,2017-04-22
794,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,2017-04-23
795,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-24
796,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2017-04-25
797,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,2017-04-26
798,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,2017-04-27
799,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2017-04-28
800,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2017-04-29
801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2017-04-30
802,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2017-05-01
803,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-02
804,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-03
805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-04
806,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017-05-05
807,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2017-05-06
808,0.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,0.0,7.0,0.0,0.0,2017-05-07
809,0.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2017-05-08
810,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2017-05-09
811,5.0,0.0,0.0,3.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2017-05-10
812,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-05-11
813,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,2017-05-12
814,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,2017-05-13
815,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2017-05-14
816,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2017-05-15
817,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-05-16
818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2017-05-17
819,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2017-05-18
820,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-05-19
821,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2017-05-20
822,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-21
823,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2017-05-22
824,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2017-05-23
825,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2017-05-24
826,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2017-05-25
827,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2017-05-26
828,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-27
829,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2017-05-28
830,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,2017-05-29
831,1.0,0.0,0.0,0.0,29.0,0.0,29.0,1.0,0.0,0.0,2.0,0.0,2017-05-30
832,0.0,0.0,7.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2017-05-31
833,1.0,0.0,1.0,2.0,0.0,7.0,2.0,0.0,5.0,0.0,0.0,0.0,2017-06-01
834,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,11.0,0.0,0.0,0.0,2017-06-02
835,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,21.0,0.0,0.0,0.0,2017-06-03
836,0.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,2017-06-04
837,0.0,0.0,5.0,5.0,5.0,0.0,10.0,0.0,0.0,3.0,2.0,0.0,2017-06-05
838,0.0,1.0,16.0,20.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2017-06-06
839,7.0,0.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2017-06-07
840,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2017-06-08
841,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2017-06-09
842,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,2017-06-10
843,1.0,0.0,0.0,1.0,10.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2017-06-11
844,0.0,0.0,10.0,11.0,5.0,0.0,3.0,52.0,0.0,2.0,1.0,0.0,2017-06-12
845,1.0,1.0,1.0,1.0,3.0,0.0,3.0,20.0,0.0,0.0,3.0,0.0,2017-06-13
846,1.0,0.0,1.0,0.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,2017-06-14
847,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2017-06-15
848,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2017-06-16
849,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2017-06-17
850,1.0,0.0,1.0,0.0,3.0,1.0,8.0,17.0,0.0,0.0,0.0,1.0,2017-06-18
851,7.0,2.0,0.0,1.0,2.0,1.0,6.0,7.0,0.0,0.0,1.0,0.0,2017-06-19
852,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2017-06-20
853,2.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,2017-06-21
854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,2017-06-22
855,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,2017-06-23
856,0.0,0.0,0.0,0.0,17.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,2017-06-24
857,0.0,0.0,3.0,3.0,8.0,0.0,4.0,7.0,1.0,1.0,16.0,0.0,2017-06-25
858,2.0,2.0,3.0,3.0,6.0,0.0,3.0,7.0,0.0,1.0,1.0,8.0,2017-06-26
859,1.0,2.0,2.0,0.0,5.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,2017-06-27
860,1.0,0.0,1.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,2017-06-28
861,1.0,0.0,0.0,0.0,2.0,20.0,1.0,12.0,0.0,0.0,0.0,1.0,2017-06-29
862,2.0,4.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2017-06-30
863,2.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2017-07-01
864,2.0,0.0,0.0,3.0,2.0,1.0,4.0,22.0,2.0,0.0,0.0,0.0,2017-07-02
865,4.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,2017-07-03
866,0.0,0.0,0.0,1.0,5.0,0.0,6.0,5.0,0.0,2.0,0.0,2.0,2017-07-04
867,1.0,0.0,2.0,2.0,38.0,0.0,30.0,23.0,5.0,0.0,0.0,0.0,2017-07-05
868,1.0,0.0,0.0,2.0,3.0,50.0,2.0,4.0,44.0,0.0,3.0,0.0,2017-07-06
869,4.0,0.0,0.0,0.0,4.0,18.0,1.0,4.0,24.0,1.0,0.0,2.0,2017-07-07
870,2.0,0.0,0.0,1.0,15.0,49.0,4.0,0.0,16.0,1.0,0.0,0.0,2017-07-08
871,2.0,0.0,10.0,10.0,10.0,24.0,3.0,5.0,10.0,0.0,0.0,0.0,2017-07-09
872,0.0,0.0,4.0,11.0,14.0,12.0,7.0,31.0,3.0,0.0,0.0,0.0,2017-07-10
873,0.0,0.0,13.0,26.0,14.0,6.0,8.0,17.0,2.0,1.0,5.0,1.0,2017-07-11
874,0.0,0.0,6.0,7.0,7.0,7.0,6.0,2.0,13.0,0.0,1.0,3.0,2017-07-12
875,1.0,0.0,4.0,7.0,2.0,3.0,1.0,9.0,17.0,0.0,0.0,3.0,2017-07-13
876,4.0,0.0,2.0,1.0,8.0,9.0,12.0,3.0,4.0,6.0,0.0,0.0,2017-07-14
877,1.0,0.0,12.0,11.0,3.0,9.0,5.0,1.0,24.0,13.0,1.0,0.0,2017-07-15
878,0.0,1.0,12.0,9.0,4.0,40.0,3.0,6.0,0.0,2.0,2.0,3.0,2017-07-16
879,3.0,13.0,1.0,2.0,26.0,0.0,5.0,12.0,4.0,0.0,2.0,2.0,2017-07-17
880,1.0,0.0,24.0,23.0,2.0,1.0,3.0,8.0,1.0,0.0,22.0,0.0,2017-07-18
881,0.0,0.0,0.0,0.0,1.0,3.0,1.0,35.0,0.0,0.0,0.0,0.0,2017-07-19
882,1.0,0.0,4.0,3.0,2.0,1.0,2.0,17.0,30.0,0.0,0.0,0.0,2017-07-20
883,0.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,2017-07-21
884,0.0,0.0,0.0,0.0,33.0,5.0,59.0,7.0,0.0,0.0,1.0,0.0,2017-07-22
885,0.0,0.0,30.0,32.0,12.0,1.0,17.0,10.0,3.0,0.0,18.0,1.0,2017-07-23
886,0.0,4.0,5.0,5.0,3.0,4.0,8.0,5.0,1.0,0.0,0.0,0.0,2017-07-24
887,1.0,0.0,0.0,0.0,6.0,2.0,4.0,16.0,1.0,0.0,4.0,1.0,2017-07-25
888,1.0,0.0,3.0,4.0,3.0,3.0,5.0,3.0,0.0,1.0,3.0,0.0,2017-07-26
889,4.0,1.0,1.0,0.0,1.0,1.0,3.0,40.0,6.0,0.0,2.0,0.0,2017-07-27
890,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,7.0,0.0,1.0,2017-07-28
891,3.0,0.0,0.0,0.0,27.0,0.0,43.0,0.0,30.0,2.0,0.0,0.0,2017-07-29
892,1.0,0.0,6.0,8.0,9.0,1.0,19.0,1.0,1.0,1.0,1.0,0.0,2017-07-30
893,1.0,0.0,1.0,1.0,34.0,3.0,63.0,1.0,2.0,0.0,0.0,2.0,2017-07-31
894,1.0,0.0,29.0,29.0,4.0,0.0,15.0,1.0,0.0,2.0,1.0,1.0,2017-08-01
895,0.0,0.0,0.0,3.0,3.0,0.0,2.0,19.0,7.0,2.0,1.0,0.0,2017-08-02
896,5.0,0.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,2017-08-03
897,0.0,0.0,1.0,2.0,8.0,1.0,12.0,2.0,3.0,0.0,0.0,0.0,2017-08-04
898,1.0,0.0,2.0,6.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,2017-08-05
899,4.0,0.0,2.0,1.0,15.0,7.0,17.0,25.0,0.0,2.0,1.0,6.0,2017-08-06
900,5.0,1.0,4.0,3.0,4.0,12.0,28.0,1.0,5.0,0.0,1.0,1.0,2017-08-07
901,0.0,0.0,1.0,1.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,2017-08-08
902,2.0,1.0,1.0,3.0,7.0,6.0,18.0,0.0,0.0,2.0,3.0,0.0,2017-08-09
903,0.0,0.0,5.0,6.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2017-08-10
904,0.0,0.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,2017-08-11
905,0.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,1.0,0.0,1.0,0.0,2017-08-12
906,1.0,0.0,1.0,1.0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,2017-08-13
907,1.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,2017-08-14
908,1.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,2017-08-15
909,1.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,4.0,0.0,0.0,2017-08-16
910,2.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,2.0,4.0,0.0,2017-08-17
911,0.0,1.0,0.0,0.0,6.0,0.0,6.0,4.0,0.0,1.0,4.0,1.0,2017-08-18
912,3.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,2.0,2017-08-19
913,2.0,0.0,0.0,0.0,2.0,1.0,5.0,13.0,1.0,2.0,1.0,1.0,2017-08-20
914,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2017-08-21
915,2.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,2.0,0.0,0.0,1.0,2017-08-22
916,2.0,0.0,1.0,0.0,5.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2017-08-23
917,0.0,1.0,1.0,2.0,2.0,6.0,2.0,4.0,0.0,1.0,0.0,0.0,2017-08-24
918,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2017-08-25
919,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-08-26
920,1.0,1.0,0.0,0.0,3.0,0.0,5.0,1.0,7.0,0.0,0.0,0.0,2017-08-27
921,0.0,1.0,0.0,0.0,3.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0,2017-08-28
922,0.0,0.0,0.0,2.0,9.0,0.0,20.0,0.0,3.0,8.0,0.0,0.0,2017-08-29
923,0.0,2.0,1.0,0.0,81.0,1.0,65.0,0.0,0.0,4.0,10.0,1.0,2017-08-30
924,2.0,0.0,0.0,2.0,9.0,0.0,27.0,1.0,1.0,4.0,29.0,1.0,2017-08-31
925,7.0,0.0,0.0,3.0,6.0,1.0,10.0,1.0,1.0,3.0,23.0,2.0,2017-09-01
926,3.0,0.0,7.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,2.0,2017-09-02
927,2.0,1.0,0.0,2.0,4.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,2017-09-03
928,0.0,0.0,3.0,2.0,3.0,0.0,11.0,3.0,0.0,0.0,1.0,0.0,2017-09-04
929,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2017-09-05
930,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2017-09-06
931,0.0,0.0,0.0,3.0,1.0,0.0,8.0,0.0,7.0,0.0,0.0,2.0,2017-09-07
932,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2017-09-08
933,0.0,3.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,2017-09-09
934,0.0,1.0,4.0,3.0,1.0,1.0,3.0,5.0,0.0,0.0,2.0,0.0,2017-09-10
935,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,2017-09-11
936,1.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,2017-09-12
937,0.0,0.0,1.0,1.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,2017-09-13
938,2.0,0.0,0.0,0.0,32.0,1.0,48.0,0.0,7.0,0.0,0.0,0.0,2017-09-14
939,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,4.0,0.0,2017-09-15
940,0.0,0.0,0.0,0.0,15.0,0.0,13.0,0.0,3.0,0.0,1.0,3.0,2017-09-16
941,0.0,1.0,7.0,6.0,4.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,2017-09-17
942,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2017-09-18
943,2.0,0.0,0.0,0.0,1.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,2017-09-19
944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,2017-09-20
945,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2017-09-21
946,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2017-09-22
947,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2017-09-23
948,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2017-09-24
949,0.0,0.0,0.0,0.0,2.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,2017-09-25
950,5.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,44.0,1.0,0.0,2017-09-26
951,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,2017-09-27
952,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,2017-09-28
953,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-09-29
954,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-09-30
955,1.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,2017-10-01
956,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,1.0,1.0,0.0,2017-10-02
957,2.0,1.0,0.0,2.0,10.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,2017-10-03
958,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,2017-10-04
959,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2017-10-05
960,0.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,2017-10-06
961,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,2017-10-07
962,0.0,0.0,1.0,2.0,1.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,2017-10-08
963,0.0,2.0,0.0,0.0,2.0,1.0,5.0,3.0,2.0,2.0,3.0,0.0,2017-10-09
